"order_id","customer_id","product","category","order_date","quantity","price"
2390,143,"Watch","Fashion","2026-01-02",4,"866.68"
2391,21,"Watch","Fashion","2025-12-16",3,"40195.61"
2392,174,"Shoes","Electronics","2025-07-26",6,"28086.07"
2393,46,"Shoes","Fashion","2025-12-10",6,"44447.94"
2394,120,"Phone","Electronics","2025-04-06",3,"38048.34"
2395,65,"Bag","Electronics","2025-07-01",1,"20074.35"
2396,131,"Phone","Fashion","2026-01-15",1,"50028.12"
2397,36,"Phone","Fashion","2025-08-29",3,"44029.51"
2398,150,"Laptop","Fashion","2025-03-19",2,"6328.11"
2399,172,"Bag","Electronics","2025-11-27",4,"44085.74"
2400,151,"Shoes","Electronics","2025-03-20",1,"6363.32"
2401,4,"Bag","Electronics","2025-03-25",5,"13672.97"
2402,201,"Bag","Electronics","2025-09-25",3,"33067.23"
2403,205,"Bag","Electronics","2025-04-07",4,"24507.31"
2404,97,"Laptop","Electronics","2025-10-27",4,"15879.20"
2405,126,"Watch","Fashion","2025-05-22",1,"29712.24"
2406,91,"Laptop","Fashion","2026-01-21",2,"10514.72"
2407,281,"Laptop","Electronics","2025-11-30",3,"1004.44"
2408,56,"Phone","Fashion","2026-02-16",1,"8867.41"
2409,157,"Shoes","Electronics","2025-10-08",2,"43659.90"
2410,232,"Watch","Electronics","2026-02-05",4,"40590.80"
2411,143,"Laptop","Fashion","2025-12-13",2,"7385.80"
2412,249,"Phone","Fashion","2025-04-19",4,"50112.45"
2413,237,"Bag","Fashion","2025-07-24",6,"46535.18"
2414,19,"Phone","Fashion","2025-07-28",4,"37392.99"
2415,252,"Watch","Electronics","2025-07-27",4,"14594.65"
2416,93,"Watch","Fashion","2025-12-04",5,"7931.68"
2417,161,"Shoes","Fashion","2025-05-30",1,"20773.56"
2418,281,"Bag","Electronics","2025-11-22",1,"28392.97"
2419,267,"Laptop","Fashion","2025-12-23",3,"21900.38"
2420,12,"Watch","Fashion","2025-09-24",2,"41129.50"
2421,287,"Laptop","Electronics","2025-12-19",3,"22282.12"
2422,86,"Phone","Fashion","2025-03-10",3,"2580.10"
2423,70,"Bag","Electronics","2025-10-18",3,"27887.07"
2424,257,"Shoes","Fashion","2025-04-14",3,"14726.64"
2425,21,"Laptop","Electronics","2025-04-14",5,"8488.11"
2426,23,"Phone","Fashion","2026-02-24",2,"25735.08"
2427,240,"Laptop","Fashion","2025-07-11",5,"27539.45"
2428,255,"Bag","Electronics","2025-09-19",5,"12100.87"
2429,23,"Shoes","Electronics","2025-11-17",2,"48989.98"
2430,198,"Watch","Electronics","2025-05-05",4,"41983.25"
2431,283,"Laptop","Electronics","2026-02-27",2,"19859.13"
2432,171,"Watch","Electronics","2026-01-04",4,"28723.78"
2433,174,"Watch","Fashion","2025-03-19",6,"39092.67"
2434,36,"Shoes","Electronics","2025-10-10",4,"46136.96"
2435,33,"Shoes","Fashion","2025-09-29",1,"27331.74"
2436,141,"Shoes","Fashion","2025-08-19",4,"21885.75"
2437,195,"Bag","Fashion","2025-07-13",5,"9058.61"
2438,209,"Laptop","Electronics","2025-06-10",6,"24526.25"
2439,270,"Laptop","Fashion","2025-06-02",2,"12551.52"
2440,207,"Shoes","Electronics","2025-03-01",2,"12778.43"
2441,30,"Shoes","Fashion","2025-09-23",2,"2563.83"
2442,127,"Bag","Fashion","2025-07-22",2,"42200.30"
2443,76,"Shoes","Fashion","2025-05-30",3,"8074.05"
2444,126,"Laptop","Electronics","2025-09-28",5,"37382.88"
2445,2,"Phone","Fashion","2026-02-06",4,"4194.86"
2446,171,"Bag","Electronics","2025-07-03",1,"45999.98"
2447,60,"Bag","Fashion","2025-11-28",4,"42477.09"
2448,268,"Shoes","Electronics","2025-09-11",5,"13646.41"
2449,151,"Shoes","Electronics","2025-10-02",4,"5719.00"
2450,294,"Laptop","Fashion","2026-01-09",5,"40595.15"
2451,35,"Watch","Fashion","2025-09-23",2,"4134.09"
2452,86,"Bag","Electronics","2026-01-19",4,"40994.00"
2453,20,"Bag","Fashion","2025-07-30",2,"31227.67"
2454,75,"Bag","Fashion","2025-11-07",3,"33977.93"
2455,292,"Shoes","Fashion","2025-03-22",6,"1840.71"
2456,136,"Laptop","Fashion","2026-01-20",2,"47272.42"
2457,238,"Phone","Electronics","2025-03-23",3,"18117.05"
2458,7,"Shoes","Fashion","2025-08-16",3,"38318.38"
2459,190,"Phone","Fashion","2025-08-15",4,"42799.95"
2460,188,"Laptop","Electronics","2025-08-28",4,"8585.65"
2461,96,"Phone","Fashion","2025-06-26",4,"42657.54"
2462,161,"Laptop","Electronics","2025-11-21",5,"42791.03"
2463,232,"Shoes","Electronics","2025-12-06",6,"25623.63"
2464,197,"Laptop","Fashion","2025-07-05",4,"32969.95"
2465,40,"Watch","Electronics","2025-08-04",4,"50285.27"
2466,227,"Watch","Electronics","2025-04-12",5,"28734.15"
2467,136,"Laptop","Fashion","2025-09-14",3,"39009.03"
2468,222,"Shoes","Electronics","2026-02-19",5,"6587.05"
2469,191,"Phone","Fashion","2025-07-17",1,"13955.58"
2470,256,"Bag","Electronics","2026-01-03",6,"28697.93"
2471,285,"Bag","Electronics","2026-01-08",6,"20606.64"
2472,66,"Phone","Fashion","2025-11-30",1,"37721.95"
2473,28,"Shoes","Fashion","2025-04-10",1,"33322.19"
2474,282,"Shoes","Electronics","2025-11-08",1,"17517.01"
2475,214,"Bag","Fashion","2025-12-30",5,"39531.48"
2476,286,"Shoes","Fashion","2026-02-01",2,"9973.37"
2477,42,"Bag","Fashion","2025-11-14",2,"20052.19"
2478,298,"Shoes","Fashion","2025-07-03",5,"13786.55"
2479,285,"Phone","Electronics","2025-07-01",6,"25267.99"
2480,35,"Shoes","Electronics","2025-09-24",2,"50472.47"
2481,253,"Phone","Fashion","2025-08-07",5,"34635.82"
2482,156,"Shoes","Fashion","2025-10-26",4,"38706.45"
2483,51,"Shoes","Electronics","2025-09-30",5,"27254.21"
2484,92,"Laptop","Fashion","2025-07-27",6,"9206.48"
2485,213,"Laptop","Fashion","2025-06-01",2,"18734.29"
2486,80,"Bag","Fashion","2025-05-22",5,"8744.95"
2487,53,"Watch","Electronics","2026-02-07",4,"21185.35"
2488,252,"Shoes","Electronics","2025-08-01",4,"35241.46"
2489,174,"Shoes","Fashion","2025-08-09",1,"41798.55"
2490,247,"Shoes","Electronics","2026-01-23",2,"32603.82"
2491,219,"Laptop","Fashion","2025-09-20",2,"1711.30"
2492,219,"Watch","Fashion","2025-03-22",5,"46807.36"
2493,53,"Shoes","Electronics","2025-08-05",2,"36589.33"
2494,99,"Phone","Electronics","2025-10-22",6,"37255.81"
2495,108,"Watch","Electronics","2025-06-14",4,"38737.35"
2496,30,"Shoes","Electronics","2025-08-13",2,"26023.14"
2497,224,"Phone","Fashion","2026-01-10",6,"24592.44"
2498,74,"Laptop","Fashion","2025-10-09",2,"14043.58"
2499,291,"Phone","Fashion","2025-08-31",4,"35093.42"
2500,151,"Shoes","Electronics","2025-06-04",4,"32205.03"
2501,126,"Shoes","Electronics","2025-04-21",1,"33831.55"
2502,174,"Laptop","Fashion","2025-09-09",4,"33112.15"
2503,49,"Watch","Fashion","2025-07-12",2,"4865.91"
2504,59,"Phone","Fashion","2025-08-22",5,"22294.62"
2505,288,"Bag","Fashion","2026-01-20",3,"44984.56"
2506,41,"Laptop","Fashion","2025-11-12",3,"16871.78"
2507,121,"Shoes","Electronics","2025-07-05",2,"49122.26"
2508,111,"Watch","Fashion","2026-02-17",5,"20489.45"
2509,155,"Shoes","Electronics","2025-05-31",2,"21853.76"
2510,17,"Phone","Fashion","2025-10-21",4,"46540.78"
2511,227,"Watch","Fashion","2025-12-18",4,"4342.76"
2512,254,"Laptop","Fashion","2025-08-15",6,"44718.16"
2513,37,"Laptop","Electronics","2025-03-28",6,"10252.04"
2514,89,"Bag","Fashion","2025-05-13",3,"44627.93"
2515,204,"Bag","Fashion","2025-04-07",2,"37053.65"
2516,205,"Phone","Fashion","2025-12-16",1,"37155.82"
2517,5,"Bag","Fashion","2025-12-07",2,"27285.44"
2518,298,"Phone","Electronics","2025-07-15",2,"7411.91"
2519,131,"Phone","Fashion","2025-04-29",2,"9610.44"
2520,266,"Phone","Electronics","2025-11-02",1,"18841.86"
2521,39,"Phone","Fashion","2025-09-25",2,"941.71"
2522,66,"Phone","Fashion","2025-12-06",3,"29486.60"
2523,48,"Shoes","Fashion","2025-08-01",3,"19668.09"
2524,223,"Bag","Electronics","2025-06-20",4,"46392.60"
2525,192,"Shoes","Fashion","2025-03-27",4,"2820.83"
2526,137,"Laptop","Electronics","2026-02-20",4,"9835.88"
2527,157,"Bag","Electronics","2026-02-23",5,"24119.91"
2528,268,"Shoes","Electronics","2026-02-03",2,"1468.05"
2529,144,"Phone","Electronics","2025-07-06",2,"45143.32"
2530,236,"Bag","Electronics","2026-01-15",4,"39781.73"
2531,81,"Laptop","Electronics","2025-12-23",1,"21531.94"
2532,262,"Bag","Fashion","2025-09-09",2,"1163.10"
2533,299,"Bag","Fashion","2025-09-05",2,"19141.11"
2534,248,"Laptop","Fashion","2025-04-28",4,"28380.86"
2535,242,"Phone","Electronics","2025-10-10",2,"20860.13"
2536,120,"Watch","Fashion","2026-01-29",2,"9801.50"
2537,62,"Shoes","Electronics","2025-03-15",4,"10339.76"
2538,262,"Bag","Electronics","2025-11-15",3,"1150.98"
2539,8,"Phone","Fashion","2026-02-05",6,"35437.61"
2540,23,"Shoes","Fashion","2025-06-14",3,"10417.24"
2541,216,"Phone","Electronics","2025-04-03",1,"22620.77"
2542,66,"Bag","Electronics","2025-04-03",6,"35957.67"
2543,210,"Watch","Fashion","2025-05-26",3,"34661.46"
2544,293,"Watch","Fashion","2025-12-22",4,"15685.26"
2545,267,"Watch","Fashion","2025-07-05",3,"15882.72"
2546,118,"Shoes","Electronics","2026-01-27",3,"46675.50"
2547,246,"Watch","Electronics","2025-06-18",4,"7731.65"
2548,116,"Laptop","Fashion","2025-09-22",2,"42620.28"
2549,104,"Laptop","Fashion","2025-09-23",5,"10510.10"
2550,95,"Bag","Electronics","2025-12-25",2,"47822.00"
2551,48,"Watch","Fashion","2025-07-30",2,"19080.74"
2552,292,"Laptop","Fashion","2025-11-23",4,"18465.88"
2553,43,"Phone","Fashion","2025-06-16",4,"32558.32"
2554,93,"Laptop","Electronics","2025-06-17",1,"31502.49"
2555,149,"Laptop","Electronics","2025-12-03",6,"15276.91"
2556,283,"Shoes","Electronics","2025-07-02",5,"4828.64"
2557,276,"Watch","Electronics","2026-02-11",6,"44154.06"
2558,71,"Laptop","Electronics","2025-07-02",3,"48747.19"
2559,163,"Shoes","Electronics","2025-08-03",3,"5656.19"
2560,262,"Laptop","Electronics","2025-05-03",5,"21714.62"
2561,220,"Laptop","Fashion","2025-04-30",3,"28187.06"
2562,36,"Laptop","Electronics","2025-11-27",4,"10716.42"
2563,211,"Shoes","Electronics","2026-02-03",4,"17923.00"
2564,294,"Bag","Electronics","2025-06-12",1,"8193.93"
2565,237,"Shoes","Fashion","2025-06-02",2,"29726.57"
2566,16,"Bag","Fashion","2025-05-13",5,"32829.53"
2567,50,"Phone","Fashion","2026-01-03",1,"27018.05"
2568,31,"Phone","Electronics","2026-01-19",6,"954.86"
2569,271,"Shoes","Fashion","2025-03-22",6,"49073.84"
2570,0,"Laptop","Fashion","2025-12-05",3,"18583.31"
2571,215,"Phone","Fashion","2025-06-18",6,"13821.70"
2572,225,"Watch","Electronics","2025-03-21",4,"32875.29"
2573,266,"Phone","Fashion","2025-05-14",4,"49336.78"
2574,173,"Shoes","Electronics","2025-11-21",1,"25693.14"
2575,41,"Shoes","Fashion","2025-03-28",3,"48183.59"
2576,140,"Watch","Fashion","2025-12-26",5,"14947.86"
2577,137,"Watch","Fashion","2026-01-27",4,"46034.35"
2578,274,"Shoes","Electronics","2025-08-05",4,"44876.90"
2579,211,"Bag","Electronics","2025-07-21",3,"7150.21"
2580,251,"Shoes","Fashion","2025-09-09",3,"44192.08"
2581,142,"Laptop","Fashion","2025-11-24",3,"39291.95"
2582,121,"Watch","Fashion","2025-10-21",6,"27181.05"
2583,65,"Shoes","Electronics","2025-04-28",2,"25701.48"
2584,38,"Phone","Fashion","2025-12-12",2,"9173.95"
2585,92,"Bag","Electronics","2025-08-03",5,"24736.70"
2586,117,"Shoes","Fashion","2025-09-09",6,"15580.15"
2587,87,"Bag","Fashion","2026-02-06",3,"39070.22"
2588,45,"Laptop","Electronics","2025-03-06",3,"38467.55"
2589,217,"Laptop","Fashion","2025-09-21",2,"45394.14"
2590,67,"Laptop","Electronics","2026-01-01",6,"12669.01"
2591,8,"Watch","Electronics","2025-04-18",2,"39884.41"
2592,79,"Laptop","Fashion","2025-05-19",2,"49734.56"
2593,235,"Shoes","Fashion","2025-05-07",2,"19721.67"
2594,128,"Shoes","Fashion","2025-08-05",3,"9417.83"
2595,147,"Watch","Electronics","2025-07-02",3,"23634.48"
2596,215,"Phone","Fashion","2025-09-05",5,"27495.56"
2597,226,"Watch","Fashion","2025-08-04",3,"21201.20"
2598,50,"Watch","Fashion","2025-03-17",3,"2946.65"
2599,24,"Shoes","Electronics","2025-05-12",2,"4657.53"
2600,238,"Bag","Fashion","2025-08-29",4,"12853.82"
2601,190,"Laptop","Fashion","2026-01-25",4,"20047.20"
2602,88,"Bag","Fashion","2025-09-23",4,"19295.63"
2603,16,"Bag","Electronics","2025-06-23",1,"32138.10"
2604,102,"Watch","Electronics","2025-05-08",4,"12509.51"
2605,244,"Bag","Fashion","2026-01-29",5,"11817.62"
2606,63,"Shoes","Fashion","2025-04-10",4,"21688.42"
2607,190,"Bag","Fashion","2025-04-16",2,"20242.47"
2608,199,"Laptop","Fashion","2025-12-29",4,"4822.98"
2609,287,"Watch","Electronics","2025-09-13",5,"26919.14"
2610,42,"Bag","Electronics","2026-01-23",5,"17953.55"
2611,106,"Laptop","Fashion","2025-06-02",1,"22595.57"
2612,108,"Phone","Electronics","2025-11-13",3,"47197.73"
2613,185,"Phone","Electronics","2026-01-27",2,"16351.11"
2614,125,"Shoes","Fashion","2025-04-08",4,"25135.07"
2615,102,"Laptop","Fashion","2025-03-20",5,"38186.36"
2616,167,"Phone","Electronics","2025-03-11",2,"45298.94"
2617,50,"Watch","Electronics","2025-03-31",2,"25727.25"
2618,299,"Bag","Electronics","2025-05-25",1,"11757.78"
2619,141,"Shoes","Fashion","2025-12-10",5,"33930.97"
2620,44,"Phone","Electronics","2025-09-28",3,"9663.76"
2621,283,"Watch","Fashion","2026-01-21",1,"31932.65"
2622,87,"Bag","Electronics","2025-06-03",2,"37941.52"
2623,63,"Watch","Electronics","2026-02-23",3,"9950.72"
2624,65,"Watch","Fashion","2025-06-04",4,"17790.32"
2625,201,"Shoes","Electronics","2025-03-12",3,"30717.67"
2626,268,"Shoes","Fashion","2025-06-14",6,"48963.55"
2627,100,"Phone","Fashion","2025-11-30",3,"11935.39"
2628,37,"Watch","Fashion","2025-12-12",3,"25908.19"
2629,72,"Phone","Electronics","2026-02-27",6,"41167.87"
2630,28,"Bag","Electronics","2025-06-10",3,"30349.72"
2631,47,"Shoes","Electronics","2025-04-03",2,"42024.58"
2632,44,"Watch","Electronics","2025-07-13",5,"12156.04"
2633,274,"Laptop","Fashion","2025-08-31",2,"31645.64"
2634,235,"Shoes","Fashion","2025-03-22",3,"23084.20"
2635,234,"Phone","Electronics","2025-06-16",6,"41283.22"
2636,277,"Shoes","Electronics","2025-07-21",1,"36321.43"
2637,245,"Watch","Electronics","2025-04-15",6,"44713.35"
2638,93,"Shoes","Electronics","2025-04-12",6,"17417.32"
2639,20,"Bag","Fashion","2025-12-29",4,"45437.43"
2640,198,"Phone","Electronics","2025-03-25",5,"17033.20"
2641,71,"Bag","Fashion","2025-10-02",2,"26552.10"
2642,299,"Bag","Electronics","2025-09-27",3,"23674.28"
2643,132,"Shoes","Electronics","2025-04-19",2,"14356.21"
2644,21,"Watch","Fashion","2026-02-25",2,"3012.17"
2645,60,"Laptop","Fashion","2026-02-21",1,"33597.36"
2646,189,"Laptop","Fashion","2025-05-13",4,"7416.62"
2647,129,"Watch","Electronics","2025-10-24",2,"24090.94"
2648,189,"Phone","Electronics","2025-04-08",4,"34215.42"
2649,151,"Phone","Electronics","2025-10-07",2,"33945.81"
2650,266,"Watch","Fashion","2025-06-20",6,"29127.21"
2651,150,"Bag","Electronics","2026-02-19",5,"36651.58"
2652,126,"Bag","Electronics","2025-12-18",3,"47164.03"
2653,267,"Shoes","Electronics","2026-01-02",3,"15067.14"
2654,137,"Watch","Fashion","2025-12-13",4,"12629.12"
2655,175,"Watch","Electronics","2025-07-17",6,"44916.20"
2656,231,"Watch","Electronics","2025-11-26",3,"20649.68"
2657,197,"Bag","Electronics","2025-05-29",2,"37936.97"
2658,15,"Phone","Fashion","2025-09-27",3,"26671.47"
2659,284,"Shoes","Fashion","2025-11-14",2,"11761.06"
2660,72,"Laptop","Electronics","2026-02-11",2,"46670.91"
2661,12,"Phone","Electronics","2025-05-18",2,"23210.04"
2662,274,"Shoes","Fashion","2025-03-20",1,"48978.19"
2663,5,"Bag","Fashion","2025-07-13",3,"20714.01"
2664,39,"Shoes","Electronics","2025-12-26",4,"49170.27"
2665,89,"Phone","Fashion","2025-10-01",5,"4828.64"
2666,97,"Shoes","Electronics","2025-03-12",4,"41070.72"
2667,47,"Watch","Fashion","2025-03-17",5,"31796.62"
2668,8,"Bag","Electronics","2026-02-06",2,"3461.04"
2669,121,"Bag","Electronics","2025-11-14",1,"41214.96"
2670,95,"Bag","Electronics","2025-06-07",5,"7195.22"
2671,105,"Phone","Electronics","2025-08-15",3,"2873.15"
2672,229,"Phone","Fashion","2025-08-20",3,"5384.10"
2673,46,"Shoes","Electronics","2026-02-27",6,"10461.86"
2674,241,"Laptop","Fashion","2025-12-03",3,"6115.31"
2675,16,"Bag","Fashion","2025-07-04",3,"5998.52"
2676,197,"Phone","Fashion","2025-07-18",4,"41007.13"
2677,38,"Laptop","Electronics","2025-08-02",3,"11458.42"
2678,171,"Bag","Electronics","2026-01-22",5,"2058.43"
2679,49,"Phone","Electronics","2026-02-06",3,"25726.92"
2680,182,"Laptop","Electronics","2025-12-17",5,"32213.93"
2681,300,"Bag","Fashion","2025-10-15",4,"3020.51"
2682,97,"Watch","Electronics","2025-05-31",4,"40594.69"
2683,72,"Watch","Electronics","2025-07-29",2,"38565.50"
2684,133,"Phone","Electronics","2025-11-06",2,"6322.94"
2685,138,"Shoes","Fashion","2026-02-18",2,"36189.52"
2686,268,"Phone","Fashion","2025-05-20",1,"32785.22"
2687,171,"Phone","Electronics","2025-04-18",3,"29467.86"
2688,63,"Shoes","Electronics","2025-03-15",5,"32903.15"
2689,286,"Laptop","Fashion","2025-08-12",4,"41109.98"
2690,87,"Watch","Electronics","2025-09-10",2,"16395.99"
2691,105,"Laptop","Electronics","2025-07-24",3,"37731.36"
2692,150,"Shoes","Electronics","2025-12-11",5,"29323.51"
2693,6,"Bag","Fashion","2025-12-21",5,"13216.19"
2694,72,"Bag","Electronics","2025-08-23",3,"40111.57"
2695,297,"Laptop","Electronics","2026-01-09",4,"514.96"
2696,89,"Laptop","Fashion","2025-08-06",3,"40631.15"
2697,11,"Bag","Fashion","2025-08-29",2,"29185.63"
2698,142,"Phone","Fashion","2025-09-05",2,"37612.57"
2699,124,"Shoes","Electronics","2025-10-27",3,"1690.38"
2700,114,"Shoes","Electronics","2025-07-17",5,"20756.07"
2701,94,"Shoes","Electronics","2026-02-16",3,"11526.20"
2702,138,"Shoes","Electronics","2025-07-26",3,"5739.88"
2703,236,"Laptop","Electronics","2025-09-04",2,"27616.21"
2704,222,"Phone","Fashion","2025-09-14",3,"43465.33"
2705,182,"Watch","Fashion","2025-04-02",4,"30951.09"
2706,256,"Laptop","Fashion","2026-01-24",3,"40343.51"
2707,266,"Bag","Electronics","2025-04-25",1,"25173.44"
2708,81,"Laptop","Fashion","2025-03-20",1,"42916.33"
2709,206,"Laptop","Fashion","2025-09-15",2,"3788.40"
2710,240,"Watch","Fashion","2025-08-31",1,"31901.53"
2711,38,"Bag","Fashion","2025-06-22",3,"46099.94"
2712,286,"Watch","Fashion","2025-09-18",4,"7698.72"
2713,245,"Bag","Electronics","2025-12-21",3,"2051.38"
2714,37,"Shoes","Fashion","2026-01-24",3,"13270.33"
2715,4,"Laptop","Fashion","2026-01-20",2,"45168.32"
2716,240,"Laptop","Fashion","2025-10-13",3,"35884.97"
2717,198,"Watch","Electronics","2025-05-15",2,"4319.23"
2718,275,"Laptop","Fashion","2025-09-26",1,"46852.42"
2719,172,"Laptop","Fashion","2025-07-11",5,"31120.44"
2720,117,"Bag","Electronics","2026-01-23",6,"11304.80"
2721,223,"Bag","Electronics","2025-04-18",4,"26671.92"
2722,252,"Watch","Electronics","2025-12-18",1,"48245.09"
2723,91,"Phone","Electronics","2026-02-07",4,"5904.06"
2724,149,"Shoes","Electronics","2025-11-29",3,"38575.34"
2725,293,"Phone","Fashion","2025-03-13",4,"41092.54"
2726,194,"Shoes","Electronics","2026-02-07",4,"35207.19"
2727,144,"Watch","Electronics","2025-10-04",6,"18229.15"
2728,52,"Laptop","Fashion","2025-04-21",5,"25004.25"
2729,24,"Bag","Fashion","2026-02-18",3,"6555.27"
2730,115,"Phone","Electronics","2025-08-10",1,"9342.24"
2731,283,"Shoes","Fashion","2025-09-14",5,"25783.80"
2732,139,"Laptop","Fashion","2026-02-04",5,"11686.55"
2733,26,"Phone","Fashion","2025-10-29",5,"29499.88"
2734,2,"Laptop","Fashion","2025-09-28",3,"32759.82"
2735,76,"Shoes","Electronics","2025-06-01",1,"24325.90"
2736,155,"Phone","Fashion","2025-06-03",4,"7073.55"
2737,62,"Shoes","Electronics","2025-05-31",4,"39566.26"
2738,232,"Watch","Electronics","2026-02-13",4,"1846.88"
2739,243,"Shoes","Electronics","2025-10-01",2,"7084.31"
2740,30,"Shoes","Electronics","2025-09-26",2,"3225.92"
2741,278,"Shoes","Fashion","2025-07-19",2,"24836.42"
2742,223,"Bag","Fashion","2025-08-20",1,"34977.33"
2743,242,"Phone","Electronics","2025-05-24",1,"36327.75"
2744,280,"Bag","Fashion","2026-02-05",5,"4385.40"
2745,0,"Laptop","Electronics","2025-12-30",5,"29868.57"
2746,286,"Bag","Fashion","2025-08-17",3,"21372.69"
2747,23,"Bag","Fashion","2025-05-04",3,"30564.57"
2748,242,"Shoes","Fashion","2025-09-27",2,"18776.63"
2749,123,"Phone","Fashion","2026-01-14",6,"2964.05"
2750,190,"Watch","Electronics","2025-11-13",2,"12745.95"
2751,107,"Phone","Electronics","2026-01-24",1,"16291.45"
2752,66,"Phone","Electronics","2025-04-30",5,"2315.33"
2753,78,"Laptop","Fashion","2025-06-10",6,"25744.44"
2754,153,"Shoes","Fashion","2025-05-08",3,"38852.68"
2755,299,"Bag","Electronics","2025-06-08",1,"34541.05"
2756,130,"Shoes","Electronics","2025-11-11",1,"19376.51"
2757,247,"Bag","Electronics","2025-04-24",1,"39298.66"
2758,131,"Shoes","Electronics","2025-04-08",4,"14842.01"
2759,75,"Phone","Fashion","2025-07-17",3,"32577.77"
2760,130,"Phone","Electronics","2025-12-06",3,"49319.73"
2761,26,"Bag","Electronics","2025-09-05",4,"6914.98"
2762,117,"Bag","Electronics","2025-04-08",4,"1230.09"
2763,234,"Bag","Fashion","2025-12-18",4,"4717.85"
2764,48,"Laptop","Electronics","2025-07-09",4,"6109.28"
2765,241,"Watch","Electronics","2025-12-11",4,"31510.30"
2766,26,"Watch","Fashion","2025-08-20",5,"23836.57"
2767,275,"Phone","Electronics","2025-11-14",6,"28918.86"
2768,86,"Bag","Fashion","2025-04-20",4,"50026.78"
2769,219,"Bag","Electronics","2025-09-13",2,"1379.44"
2770,216,"Laptop","Fashion","2025-08-14",2,"24228.90"
2771,22,"Phone","Fashion","2025-12-31",2,"24568.72"
2772,127,"Shoes","Electronics","2026-02-06",6,"11730.80"
2773,182,"Watch","Electronics","2025-10-03",4,"20200.65"
2774,161,"Laptop","Electronics","2025-11-11",2,"48546.15"
2775,109,"Bag","Fashion","2025-07-20",4,"37355.26"
2776,253,"Watch","Fashion","2025-09-06",1,"28679.97"
2777,15,"Shoes","Fashion","2026-01-28",6,"7074.84"
2778,198,"Watch","Electronics","2025-07-05",1,"45251.11"
2779,63,"Shoes","Electronics","2026-01-18",5,"46506.94"
2780,260,"Laptop","Fashion","2025-06-07",4,"12566.10"
2781,194,"Laptop","Electronics","2025-11-19",2,"18597.31"
2782,119,"Phone","Fashion","2026-02-19",5,"37514.38"
2783,125,"Laptop","Electronics","2025-05-02",3,"26431.35"
2784,247,"Watch","Fashion","2025-06-16",4,"4621.45"
2785,141,"Shoes","Fashion","2025-12-03",2,"36471.66"
2786,17,"Watch","Electronics","2025-06-07",3,"16237.72"
2787,107,"Phone","Fashion","2025-10-23",1,"36560.13"
2788,22,"Phone","Electronics","2025-07-24",4,"13992.06"
2789,159,"Shoes","Electronics","2026-01-14",6,"10066.10"
2790,53,"Watch","Electronics","2026-01-22",1,"38801.62"
2791,229,"Watch","Fashion","2025-11-12",3,"40205.21"
2792,261,"Bag","Fashion","2025-08-30",6,"16583.84"
2793,213,"Bag","Fashion","2025-12-26",2,"3362.06"
2794,71,"Shoes","Fashion","2025-04-21",4,"12789.78"
2795,111,"Bag","Fashion","2025-08-20",2,"47243.05"
2796,88,"Shoes","Fashion","2025-04-17",5,"4667.15"
2797,94,"Watch","Fashion","2025-07-22",5,"43958.78"
2798,141,"Watch","Electronics","2025-10-16",3,"1138.72"
2799,127,"Phone","Fashion","2025-08-18",4,"2149.46"
2800,101,"Watch","Electronics","2025-12-25",1,"16810.72"
2801,244,"Watch","Fashion","2025-11-30",6,"35473.19"
2802,155,"Bag","Electronics","2025-12-21",4,"12125.96"
2803,283,"Laptop","Electronics","2025-09-27",3,"42989.37"
2804,62,"Phone","Fashion","2025-10-11",6,"31818.28"
2805,272,"Watch","Electronics","2025-09-29",2,"25246.50"
2806,139,"Laptop","Fashion","2025-03-24",5,"5175.48"
2807,203,"Shoes","Electronics","2025-04-09",4,"28401.55"
2808,171,"Bag","Electronics","2025-05-15",5,"45807.95"
2809,194,"Shoes","Fashion","2025-10-07",4,"17251.00"
2810,289,"Bag","Electronics","2025-07-02",6,"28265.56"
2811,177,"Watch","Electronics","2025-08-13",5,"11931.96"
2812,284,"Phone","Electronics","2025-05-13",3,"21462.99"
2813,38,"Bag","Fashion","2026-01-23",5,"26992.69"
2814,129,"Bag","Electronics","2025-05-04",3,"4316.47"
2815,147,"Phone","Electronics","2025-07-09",6,"49379.20"
2816,103,"Watch","Electronics","2025-11-06",4,"36234.53"
2817,100,"Watch","Fashion","2025-10-15",3,"3590.17"
2818,265,"Laptop","Electronics","2025-08-23",5,"4953.72"
2819,129,"Bag","Electronics","2025-10-05",4,"27548.19"
2820,78,"Bag","Electronics","2025-10-10",6,"33688.27"
2821,267,"Laptop","Electronics","2025-11-10",2,"20544.68"
2822,143,"Phone","Electronics","2025-10-24",4,"14203.11"
2823,33,"Laptop","Electronics","2025-10-23",6,"11556.26"
2824,70,"Watch","Fashion","2025-03-30",6,"26174.00"
2825,2,"Shoes","Electronics","2025-06-07",4,"7426.21"
2826,226,"Bag","Fashion","2025-07-07",2,"5532.74"
2827,292,"Bag","Electronics","2025-10-27",5,"24613.83"
2828,61,"Laptop","Electronics","2025-09-15",3,"46693.61"
2829,237,"Phone","Electronics","2025-07-24",5,"1481.22"
2830,133,"Bag","Electronics","2025-10-12",5,"28635.82"
2831,234,"Watch","Electronics","2025-09-23",5,"33997.84"
2832,65,"Bag","Electronics","2025-05-31",4,"26581.72"
2833,199,"Phone","Fashion","2025-04-30",2,"19201.30"
